,Date,Close,High,Low,Open,Volume
94,2019-05-17,10.315999984741211,10.4399995803833,10.312000274658203,10.4399995803833,4668
95,2019-05-20,10.302000045776367,10.315999984741211,10.302000045776367,10.315999984741211,91
96,2019-05-21,10.293999671936035,10.300000190734863,10.293999671936035,10.295999526977539,19995
97,2019-05-22,10.303999900817871,10.305999755859375,10.303999900817871,10.305999755859375,583
98,2019-05-23,10.317999839782715,10.321999549865723,10.3100004196167,10.3100004196167,300
99,2019-05-24,10.342000007629395,10.342000007629395,10.324000358581543,10.324000358581543,151
100,2019-05-27,10.336000442504883,10.343999862670898,10.336000442504883,10.34000015258789,800
101,2019-05-28,10.333999633789062,10.333999633789062,10.329999923706055,10.333999633789062,211
102,2019-05-29,10.368000030517578,10.489999771118164,10.343999862670898,10.343999862670898,39247
103,2019-05-30,10.359999656677246,10.369999885559082,10.357999801635742,10.357999801635742,14
104,2019-05-31,10.387999534606934,10.387999534606934,10.357999801635742,10.362000465393066,16775
105,2019-06-03,10.406000137329102,10.423999786376953,10.390000343322754,10.390000343322754,21701
106,2019-06-04,10.420000076293945,10.428000450134277,10.40999984741211,10.40999984741211,14875
107,2019-06-05,10.442000389099121,10.444000244140625,10.430000305175781,10.434000015258789,13523
108,2019-06-06,10.465999603271484,10.5600004196167,10.4399995803833,10.5600004196167,2814
109,2019-06-07,10.513999938964844,10.618000030517578,10.472000122070312,10.472000122070312,1013
110,2019-06-10,10.47599983215332,10.508000373840332,10.461999893188477,10.505999565124512,11959
111,2019-06-11,10.494000434875488,10.5,10.48799991607666,10.48799991607666,1610
112,2019-06-12,10.472000122070312,10.498000144958496,10.472000122070312,10.498000144958496,662
113,2019-06-13,10.494000434875488,10.503999710083008,10.479999542236328,10.501999855041504,670
114,2019-06-14,10.517999649047852,10.562000274658203,10.517999649047852,10.562000274658203,10
115,2019-06-17,10.51200008392334,10.637999534606934,10.51200008392334,10.637999534606934,4853
116,2019-06-18,10.597999572753906,10.607999801635742,10.520000457763672,10.541999816894531,846
117,2019-06-19,10.581999778747559,10.605999946594238,10.565999984741211,10.565999984741211,1436
118,2019-06-20,10.605999946594238,10.628000259399414,10.597999572753906,10.597999572753906,5243
119,2019-06-21,10.576000213623047,10.631999969482422,10.576000213623047,10.631999969482422,6613
120,2019-06-24,10.592000007629395,10.592000007629395,10.592000007629395,10.592000007629395,0
121,2019-06-25,10.609999656677246,10.619999885559082,10.60200023651123,10.619999885559082,94
122,2019-06-26,10.60200023651123,10.62600040435791,10.593999862670898,10.62600040435791,640
123,2019-06-27,10.607999801635742,10.612000465393066,10.588000297546387,10.609999656677246,1015
124,2019-06-28,10.61400032043457,10.621999740600586,10.60200023651123,10.621999740600586,2222
125,2019-07-01,10.65999984741211,10.65999984741211,10.618000030517578,10.637999534606934,2472
126,2019-07-02,10.680000305175781,10.680000305175781,10.600000381469727,10.600000381469727,35
127,2019-07-03,10.75,10.75,10.552000045776367,10.73799991607666,16102
128,2019-07-04,10.75,10.784000396728516,10.746000289916992,10.784000396728516,4145
129,2019-07-05,10.704000473022461,10.902000427246094,10.699999809265137,10.76200008392334,6151
130,2019-07-08,10.696000099182129,10.753999710083008,10.696000099182129,10.753999710083008,3768
131,2019-07-09,10.684000015258789,10.70199966430664,10.684000015258789,10.70199966430664,2609
132,2019-07-10,10.657999992370605,10.678000450134277,10.645999908447266,10.678000450134277,268
133,2019-07-11,10.666000366210938,10.777999877929688,10.666000366210938,10.777999877929688,21620
134,2019-07-12,10.600000381469727,10.649999618530273,10.600000381469727,10.649999618530273,3739
135,2019-07-15,10.654000282287598,10.65999984741211,10.60200023651123,10.60200023651123,11975
136,2019-07-16,10.649999618530273,10.661999702453613,10.642000198364258,10.642000198364258,6444
137,2019-07-17,10.680000305175781,10.694000244140625,10.661999702453613,10.692000389099121,6317
138,2019-07-18,10.694000244140625,10.720000267028809,10.692000389099121,10.720000267028809,7907
139,2019-07-19,10.696000099182129,10.711999893188477,10.694000244140625,10.711999893188477,6492
140,2019-07-22,10.694000244140625,10.715999603271484,10.694000244140625,10.715999603271484,3587
141,2019-07-23,10.704000473022461,10.718000411987305,10.687999725341797,10.718000411987305,1110
142,2019-07-24,10.739999771118164,10.755999565124512,10.706000328063965,10.71399974822998,1615
143,2019-07-25,10.723999977111816,10.793999671936035,10.704000473022461,10.770000457763672,6645
144,2019-07-26,10.715999603271484,10.758000373840332,10.715999603271484,10.758000373840332,3035
145,2019-07-29,10.736000061035156,10.751999855041504,10.722000122070312,10.722000122070312,4096
146,2019-07-30,10.732000350952148,10.748000144958496,10.720000267028809,10.748000144958496,947
147,2019-07-31,10.777999877929688,10.789999961853027,10.734000205993652,10.748000144958496,3150
148,2019-08-01,10.784000396728516,10.789999961853027,10.75,10.767999649047852,686
149,2019-08-02,10.826000213623047,10.937999725341797,10.802000045776367,10.802000045776367,10660
150,2019-08-05,10.833999633789062,10.989999771118164,10.826000213623047,10.989999771118164,8437
151,2019-08-06,10.859999656677246,10.878000259399414,10.84000015258789,10.878000259399414,26301
152,2019-08-07,10.92199993133545,10.946000099182129,10.88599967956543,10.907999992370605,19160
153,2019-08-08,10.868000030517578,10.906000137329102,10.868000030517578,10.906000137329102,6640
154,2019-08-09,10.821999549865723,10.87399959564209,10.819999694824219,10.87399959564209,4284
155,2019-08-12,10.842000007629395,10.86400032043457,10.82800006866455,10.86400032043457,6806
156,2019-08-13,10.881999969482422,10.895999908447266,10.859999656677246,10.895999908447266,6795
157,2019-08-14,10.934000015258789,10.942000389099121,10.895999908447266,10.925999641418457,2836
158,2019-08-15,11.017999649047852,11.017999649047852,10.930000305175781,10.958000183105469,2882
159,2019-08-16,10.979999542236328,11.038000106811523,10.979999542236328,11.038000106811523,4260
160,2019-08-19,10.9399995803833,10.979999542236328,10.92199993133545,10.979999542236328,15285
161,2019-08-20,10.972000122070312,10.979999542236328,10.935999870300293,10.954000473022461,3349
162,2019-08-21,10.96399974822998,10.979999542236328,10.9399995803833,10.979999542236328,2923
163,2019-08-22,10.935999870300293,10.979999542236328,10.930000305175781,10.979999542236328,5772
164,2019-08-23,10.946000099182129,10.956000328063965,10.90999984741211,10.930000305175781,4155
165,2019-08-26,10.949999809265137,11.003999710083008,10.944000244140625,11.003999710083008,2651
166,2019-08-27,11.01200008392334,11.105999946594238,10.97599983215332,11.001999855041504,1451
167,2019-08-28,11.0600004196167,11.069999694824219,11.015999794006348,11.015999794006348,367
168,2019-08-29,11.041999816894531,11.067999839782715,11.041999816894531,11.055999755859375,4899
169,2019-08-30,11.031999588012695,11.052000045776367,11.029999732971191,11.052000045776367,6355
170,2019-09-02,11.03600025177002,11.178000450134277,11.020000457763672,11.031999588012695,20771
171,2019-09-03,11.074000358581543,11.079999923706055,11.057999610900879,11.057999610900879,5541
172,2019-09-04,11.031999588012695,11.093999862670898,11.01200008392334,11.093999862670898,32031
173,2019-09-05,10.949999809265137,11.015999794006348,10.944000244140625,11.008000373840332,34151
174,2019-09-06,11.003999710083008,11.003999710083008,10.954000473022461,10.954000473022461,770
175,2019-09-09,10.944000244140625,11.022000312805176,10.925999641418457,11.022000312805176,7164
176,2019-09-10,10.904000282287598,10.961999893188477,10.904000282287598,10.961999893188477,1756
177,2019-09-11,10.932000160217285,10.935999870300293,10.890000343322754,10.932000160217285,13209
178,2019-09-12,10.932000160217285,11.03600025177002,10.930000305175781,10.944000244140625,1695
179,2019-09-13,10.87399959564209,10.932000160217285,10.86400032043457,10.932000160217285,31725
180,2019-09-16,10.899999618530273,10.913999557495117,10.871999740600586,10.913999557495117,6195
181,2019-09-17,10.883999824523926,10.930000305175781,10.883999824523926,10.930000305175781,1503
182,2019-09-18,10.932000160217285,10.932000160217285,10.895999908447266,10.913999557495117,3519
183,2019-09-19,10.913999557495117,10.923999786376953,10.887999534606934,10.887999534606934,431
184,2019-09-20,10.923999786376953,10.935999870300293,10.911999702453613,10.911999702453613,1150
185,2019-09-23,10.991999626159668,11.0,10.956000328063965,10.956000328063965,2601
186,2019-09-24,11.008000373840332,11.008000373840332,10.998000144958496,11.008000373840332,278
187,2019-09-25,10.994000434875488,11.034000396728516,10.994000434875488,11.034000396728516,4193
188,2019-09-26,11.003999710083008,11.022000312805176,10.996000289916992,11.022000312805176,1929
189,2019-09-27,10.998000144958496,11.041999816894531,10.98799991607666,11.041999816894531,3775
190,2019-09-30,10.98799991607666,10.991999626159668,10.970000267028809,10.970000267028809,8976
191,2019-10-01,10.97599983215332,11.003999710083008,10.934000015258789,11.003999710083008,2133
192,2019-10-02,10.954000473022461,10.989999771118164,10.934000015258789,10.989999771118164,8357
193,2019-10-03,10.994000434875488,10.998000144958496,10.972000122070312,10.998000144958496,5708
194,2019-10-04,10.989999771118164,11.008000373840332,10.989999771118164,10.998000144958496,448
195,2019-10-07,10.97599983215332,11.022000312805176,10.97599983215332,11.022000312805176,3052
196,2019-10-08,10.989999771118164,10.998000144958496,10.958000183105469,10.958000183105469,2134
197,2019-10-09,10.958000183105469,10.984000205993652,10.958000183105469,10.984000205993652,868
198,2019-10-10,10.902000427246094,10.968000411987305,10.89799976348877,10.932000160217285,3764
199,2019-10-11,10.878000259399414,10.920000076293945,10.869999885559082,10.920000076293945,3427
200,2019-10-14,10.89799976348877,10.90999984741211,10.87399959564209,10.87399959564209,2679
201,2019-10-15,10.883999824523926,10.92199993133545,10.880000114440918,10.907999992370605,15877
202,2019-10-16,10.862000465393066,10.906000137329102,10.850000381469727,10.906000137329102,5950
203,2019-10-17,10.878000259399414,10.881999969482422,10.84000015258789,10.87399959564209,988
204,2019-10-18,10.86400032043457,10.878000259399414,10.859999656677246,10.878000259399414,874
205,2019-10-21,10.815999984741211,10.859999656677246,10.807999610900879,10.859999656677246,2568
206,2019-10-22,10.843999862670898,10.859999656677246,10.803999900817871,10.803999900817871,4156
207,2019-10-23,10.866000175476074,10.887999534606934,10.866000175476074,10.87600040435791,2132
208,2019-10-24,10.87399959564209,10.894000053405762,10.859999656677246,10.894000053405762,1081
209,2019-10-25,10.847999572753906,10.894000053405762,10.842000007629395,10.894000053405762,95
210,2019-10-28,10.805999755859375,10.842000007629395,10.805999755859375,10.842000007629395,6900
211,2019-10-29,10.824000358581543,10.82800006866455,10.800000190734863,10.800000190734863,5484
212,2019-10-30,10.826000213623047,10.84000015258789,10.814000129699707,10.826000213623047,5189
213,2019-10-31,10.868000030517578,10.878000259399414,10.857999801635742,10.857999801635742,344
214,2019-11-01,10.833999633789062,10.895999908447266,10.833999633789062,10.895999908447266,3174
215,2019-11-04,10.8100004196167,10.829999923706055,10.803999900817871,10.829999923706055,2863
216,2019-11-05,10.793999671936035,10.819999694824219,10.777999877929688,10.819999694824219,4477
217,2019-11-06,10.803999900817871,10.803999900817871,10.755999565124512,10.755999565124512,4871
218,2019-11-07,10.729999542236328,10.807999610900879,10.729999542236328,10.788000106811523,2833
219,2019-11-08,10.73799991607666,10.75,10.61400032043457,10.718000411987305,10595
220,2019-11-11,10.706000328063965,10.729999542236328,10.706000328063965,10.708000183105469,1166
221,2019-11-12,10.706000328063965,10.715999603271484,10.680000305175781,10.715999603271484,4799
222,2019-11-13,10.732000350952148,10.75,10.718000411987305,10.75,2100
223,2019-11-14,10.755999565124512,10.755999565124512,10.744000434875488,10.744000434875488,42
224,2019-11-15,10.748000144958496,10.75,10.710000038146973,10.710000038146973,1015
225,2019-11-18,10.76200008392334,10.776000022888184,10.746000289916992,10.776000022888184,5932
226,2019-11-19,10.751999855041504,10.765999794006348,10.751999855041504,10.758000373840332,402
227,2019-11-20,10.767999649047852,10.807999610900879,10.76200008392334,10.807999610900879,3515
228,2019-11-21,10.75,10.77400016784668,10.75,10.77400016784668,700
229,2019-11-22,10.772000312805176,10.777999877929688,10.75,10.760000228881836,1025
230,2019-11-25,10.770000457763672,10.789999961853027,10.734000205993652,10.734000205993652,13575
231,2019-11-26,10.779999732971191,10.788000106811523,10.76200008392334,10.772000312805176,2266
232,2019-11-27,10.77400016784668,10.789999961853027,10.767999649047852,10.779999732971191,181
233,2019-11-28,10.765999794006348,10.789999961853027,10.765999794006348,10.789999961853027,101
234,2019-11-29,10.76200008392334,10.789999961853027,10.760000228881836,10.789999961853027,300
235,2019-12-02,10.696000099182129,10.746000289916992,10.6899995803833,10.746000289916992,2069
236,2019-12-03,10.753999710083008,10.753999710083008,10.6899995803833,10.70199966430664,3061
237,2019-12-04,10.732000350952148,10.779999732971191,10.732000350952148,10.779999732971191,211
238,2019-12-05,10.710000038146973,10.729999542236328,10.699999809265137,10.729999542236328,2722
239,2019-12-06,10.697999954223633,10.722000122070312,10.6899995803833,10.722000122070312,3669
240,2019-12-09,10.718000411987305,10.729999542236328,10.6899995803833,10.6899995803833,880
241,2019-12-10,10.722000122070312,10.75,10.715999603271484,10.75,56
242,2019-12-11,10.744000434875488,10.75,10.72599983215332,10.75,649
243,2019-12-12,10.710000038146973,10.763999938964844,10.710000038146973,10.75,947
244,2019-12-13,10.75,10.75,10.684000015258789,10.720000267028809,6486
245,2019-12-16,10.729999542236328,10.770000457763672,10.729999542236328,10.770000457763672,9722
246,2019-12-17,10.746000289916992,10.746000289916992,10.729999542236328,10.744000434875488,1764
247,2019-12-18,10.710000038146973,10.779999732971191,10.710000038146973,10.736000061035156,622
248,2019-12-19,10.696000099182129,10.723999977111816,10.6899995803833,10.723999977111816,680
249,2019-12-20,10.694000244140625,10.694000244140625,10.673999786376953,10.692000389099121,1518
250,2019-12-23,10.694000244140625,10.699999809265137,10.687999725341797,10.687999725341797,921
251,2019-12-24,10.699999809265137,10.699999809265137,10.539999961853027,10.637999534606934,1827
252,2019-12-25,10.699999809265137,10.699999809265137,10.699999809265137,10.699999809265137,0
253,2019-12-27,10.706000328063965,10.711999893188477,10.684000015258789,10.6899995803833,2606
254,2019-12-30,10.657999992370605,10.715999603271484,10.657999992370605,10.715999603271484,359
255,2019-12-31,10.644000053405762,10.661999702453613,10.640000343322754,10.640000343322754,3593
256,2020-01-02,10.661999702453613,10.661999702453613,10.612000465393066,10.649999618530273,2196
257,2020-01-03,10.715999603271484,10.727999687194824,10.710000038146973,10.727999687194824,3356
258,2020-01-06,10.711999893188477,10.727999687194824,10.710000038146973,10.710000038146973,1938
259,2020-01-07,10.70199966430664,10.708000183105469,10.678000450134277,10.678000450134277,10863
260,2020-01-08,10.678000450134277,10.696000099182129,10.678000450134277,10.696000099182129,25519
261,2020-01-09,10.666000366210938,10.694000244140625,10.65999984741211,10.694000244140625,4133
262,2020-01-10,10.685999870300293,10.699999809265137,10.685999870300293,10.699999809265137,609
263,2020-01-13,10.64799976348877,10.668000221252441,10.64799976348877,10.649999618530273,355
264,2020-01-14,10.652000427246094,10.663999557495117,10.62399959564209,10.62399959564209,4710
265,2020-01-15,10.673999786376953,10.6899995803833,10.654000282287598,10.654000282287598,2108
266,2020-01-16,10.666000366210938,10.6899995803833,10.666000366210938,10.6899995803833,1395
267,2020-01-17,10.670000076293945,10.6899995803833,10.644000053405762,10.649999618530273,4388
268,2020-01-20,10.684000015258789,10.6899995803833,10.680000305175781,10.6899995803833,486
269,2020-01-21,10.699999809265137,10.710000038146973,10.684000015258789,10.699999809265137,1896
270,2020-01-22,10.710000038146973,10.710000038146973,10.678000450134277,10.678000450134277,1650
271,2020-01-23,10.755999565124512,10.755999565124512,10.720000267028809,10.720000267028809,4595
272,2020-01-24,10.77400016784668,10.777999877929688,10.732000350952148,10.767999649047852,1324
273,2020-01-27,10.843999862670898,10.843999862670898,10.779999732971191,10.779999732971191,10172
274,2020-01-28,10.831999778747559,10.880000114440918,10.831999778747559,10.850000381469727,3864
275,2020-01-29,10.859999656677246,10.868000030517578,10.847999572753906,10.868000030517578,411
276,2020-01-30,10.883999824523926,10.883999824523926,10.86400032043457,10.880000114440918,2501
277,2020-01-31,10.90999984741211,10.913999557495117,10.887999534606934,10.899999618530273,2545
278,2020-02-03,10.892000198364258,10.930000305175781,10.880000114440918,10.930000305175781,33182
279,2020-02-04,10.87399959564209,10.881999969482422,10.85200023651123,10.85200023651123,1418
280,2020-02-05,10.843999862670898,10.880000114440918,10.842000007629395,10.880000114440918,31165
281,2020-02-06,10.847999572753906,10.847999572753906,10.699999809265137,10.710000038146973,4733
282,2020-02-07,10.86400032043457,10.892000198364258,10.845999717712402,10.892000198364258,5557
283,2020-02-10,10.883999824523926,10.892000198364258,10.869999885559082,10.892000198364258,614
284,2020-02-11,10.866000175476074,10.892000198364258,10.866000175476074,10.892000198364258,1136
285,2020-02-12,10.878000259399414,10.883999824523926,10.850000381469727,10.87399959564209,7790
286,2020-02-13,10.892000198364258,10.918000221252441,10.868000030517578,10.868000030517578,1091
287,2020-02-14,10.890000343322754,10.90999984741211,10.890000343322754,10.90999984741211,1725
288,2020-02-17,10.894000053405762,10.906000137329102,10.890000343322754,10.906000137329102,514
289,2020-02-18,10.895999908447266,10.920000076293945,10.895999908447266,10.920000076293945,3996
290,2020-02-19,10.904000282287598,10.913999557495117,10.859999656677246,10.859999656677246,2495
291,2020-02-20,10.935999870300293,10.935999870300293,10.902000427246094,10.902000427246094,4314
292,2020-02-21,10.937999725341797,10.949999809265137,10.937999725341797,10.937999725341797,2405
293,2020-02-24,10.947999954223633,10.977999687194824,10.947999954223633,10.977999687194824,7359
294,2020-02-25,10.954000473022461,10.960000038146973,10.942000389099121,10.949999809265137,2179
295,2020-02-26,10.930000305175781,10.970000267028809,10.913999557495117,10.970000267028809,9558
296,2020-02-27,10.913999557495117,10.949999809265137,10.911999702453613,10.949999809265137,29543
297,2020-02-28,10.960000038146973,10.96399974822998,10.819999694824219,10.890000343322754,24372
298,2020-03-02,10.960000038146973,11.029999732971191,10.949999809265137,11.029999732971191,26951
299,2020-03-03,11.015999794006348,11.015999794006348,10.954000473022461,10.996000289916992,9328
300,2020-03-04,11.008000373840332,11.050000190734863,11.001999855041504,11.050000190734863,16659
301,2020-03-05,11.003999710083008,11.02400016784668,10.98799991607666,11.02400016784668,2308
302,2020-03-06,11.031999588012695,11.04800033569336,10.869999885559082,11.034000396728516,14827
303,2020-03-09,11.034000396728516,11.220000267028809,10.899999618530273,11.09000015258789,16374
304,2020-03-10,10.977999687194824,11.005999565124512,10.947999954223633,11.0,1893
305,2020-03-11,11.026000022888184,11.026000022888184,10.949999809265137,10.949999809265137,9556
306,2020-03-12,10.902000427246094,11.10200023651123,10.890000343322754,11.10200023651123,10861
307,2020-03-13,10.708000183105469,10.899999618530273,10.649999618530273,10.687999725341797,7977
308,2020-03-16,10.555999755859375,10.600000381469727,10.368000030517578,10.501999855041504,27922
309,2020-03-17,10.425999641418457,10.541999816894531,10.279999732971191,10.498000144958496,2428
310,2020-03-18,10.300000190734863,10.354000091552734,10.149999618530273,10.354000091552734,8681
311,2020-03-19,10.435999870300293,10.550000190734863,10.199999809265137,10.199999809265137,8886
312,2020-03-20,10.649999618530273,10.649999618530273,10.550000190734863,10.592000007629395,2207
313,2020-03-23,10.685999870300293,10.72599983215332,10.28600025177002,10.28600025177002,7040
314,2020-03-24,10.571999549865723,10.697999954223633,10.505999565124512,10.557999610900879,5716
315,2020-03-25,10.508000373840332,10.656000137329102,10.456000328063965,10.656000137329102,537
316,2020-03-26,10.694000244140625,10.736000061035156,10.5,10.550000190734863,3480
317,2020-03-27,10.751999855041504,10.845999717712402,10.751999855041504,10.789999961853027,14210
318,2020-03-30,10.720000267028809,10.826000213623047,10.668000221252441,10.699999809265137,1093
319,2020-03-31,10.592000007629395,10.776000022888184,10.592000007629395,10.763999938964844,13965
320,2020-04-01,10.64799976348877,10.859999656677246,10.57800006866455,10.605999946594238,2493
321,2020-04-02,10.699999809265137,10.8100004196167,10.574000358581543,10.574000358581543,4352
