Date,Close,Daily Return,Volatility (%),Put-Call Ratio,PCR Sentiment,Consecutive Signal,Signal Streak,Initial Weight,Adjusted Weight,Normalized Weight,Portfolio Return
2023-09-25,223.00436401367188,0.7993145973197224,26.62355005645356,3.41,Bearish,107,4,0.2,0.04999999999999999,0.0012150668286755768,0.0009712206528793709
2023-09-26,220.53456115722656,-1.1075132396484832,26.62355005645356,2.22,Bearish,107,5,0.2,0.04999999999999999,0.0012150668286755768,-0.0013457025998158967
2023-09-27,215.26890563964844,-2.3876781443902817,26.62355005645356,2.55,Bearish,107,6,0.2,0.04999999999999999,0.0012150668286755768,-0.0029011885108022857
2023-09-28,219.50711059570312,1.9687956992494149,26.62355005645356,3.41,Bearish,107,7,0.2,0.04999999999999999,0.0012150668286755768,0.0023922183465971015
2023-09-29,216.7705535888672,-1.2466826242709894,26.62355005645356,0.74,Neutral,108,1,0.2,0.2,0.004860267314702309,-0.006059210810551589
2023-10-02,212.8979034423828,-1.7865203932769136,26.62355005645356,0.54,Bullish,109,1,0.2,0.25,0.006075334143377886,-0.010853708343116122
2023-10-03,215.64431762695312,1.2900146690798977,26.62355005645356,0.74,Neutral,110,1,0.2,0.2,0.004860267314702309,0.006269816131615542
2023-10-04,219.8726348876953,1.960783065036198,26.62355005645356,1.07,Neutral,110,2,0.2,0.2,0.004860267314702309,0.009529929842217245
2023-10-05,219.7738647460937,-0.0449215254331281,26.62355005645356,1.75,Bearish,111,1,0.2,0.15000000000000002,0.0036452004860267322,-0.00016374796634190076
2023-10-06,221.52247619628903,0.7956412161270743,26.62355005645356,1.98,Bearish,111,2,0.2,0.1,0.0024301336573511545,0.0019335144984862075
2023-10-09,223.0834197998047,0.7046434431025705,26.62355005645356,0.44,Bullish,112,1,0.2,0.25,0.006075334143377886,0.004280944368788399
2023-10-10,224.77276611328125,0.7572711208177596,26.62355005645356,1.63,Bearish,113,1,0.2,0.15000000000000002,0.0036452004860267322,0.0027604050576589055
2023-10-11,222.28317260742188,-1.1076046039334986,26.62355005645356,0.66,Bullish,114,1,0.2,0.25,0.006075334143377886,-0.006729068067639724
2023-10-12,217.0373077392578,-2.359991899804703,26.62355005645356,0.81,Neutral,115,1,0.2,0.2,0.004860267314702309,-0.011470191493583005
2023-10-13,219.63552856445312,1.197130968983795,26.62355005645356,1.11,Neutral,115,2,0.2,0.2,0.004860267314702309,0.0058183765199698425
2023-10-16,221.33477783203125,0.7736677570721273,26.62355005645356,4.49,Bearish,116,1,0.2,0.15000000000000002,0.0036452004860267322,0.0028201740841025304
2023-10-17,220.34683227539065,-0.4463580311768078,26.62355005645356,0.64,Bullish,117,1,0.2,0.25,0.006075334143377886,-0.0027117741869793913
2023-10-18,219.26011657714844,-0.4931841710726359,26.62355005645356,1.09,Neutral,118,1,0.2,0.2,0.004860267314702309,-0.0023970069067928844
2023-10-19,214.280990600586,-2.2708762789563464,26.62355005645356,2.38,Bearish,119,1,0.2,0.15000000000000002,0.0036452004860267322,-0.008277799315758252
2023-10-20,214.4291839599609,0.0691584255605892,26.62355005645356,0.4,Bullish,120,1,0.2,0.25,0.006075334143377886,0.00042016054411050545
2023-10-23,212.1767120361328,-1.0504502615878653,26.62355005645356,1.1,Neutral,121,1,0.2,0.2,0.004860267314702309,-0.005105469072115992
2023-10-24,214.58726501464844,1.1361062933735733,26.62355005645356,1.07,Neutral,121,2,0.2,0.2,0.004860267314702309,0.0055217802837111704
2023-10-25,210.42807006835932,-1.9382300930137373,26.62355005645356,1.24,Bearish,122,1,0.2,0.15000000000000002,0.0036452004860267322,-0.007065237277085313
2023-10-26,206.8715362548828,-1.6901422953321754,26.62355005645356,2.65,Bearish,122,2,0.2,0.1,0.0024301336573511545,-0.004107271677599455
2023-10-27,206.86166381835932,-0.0047722546572481,26.62355005645356,1.08,Neutral,123,1,0.2,0.2,0.004860267314702309,-2.319443332805881e-05
2023-10-30,206.5751800537109,-0.1384905058580576,26.62355005645356,1.21,Bearish,124,1,0.2,0.15000000000000002,0.0036452004860267322,-0.0005048256592638796
2023-10-31,207.4445343017578,0.4208415782674501,26.62355005645356,0.95,Neutral,125,1,0.2,0.2,0.004860267314702309,0.0020454025675210215
2023-11-01,210.378662109375,1.4144155773943234,26.62355005645356,1.75,Bearish,126,1,0.2,0.15000000000000002,0.0036452004860267322,0.005155828350161569
2023-11-02,210.27989196777344,-0.0469487449968775,26.62355005645356,3.04,Bearish,126,2,0.2,0.1,0.0024301336573511545,-0.00011409172538730863
2023-11-03,214.60699462890625,2.057782425433219,26.62355005645356,0.41,Bullish,127,1,0.2,0.25,0.006075334143377886,0.012501715828877394
2023-11-06,214.87374877929688,0.1242989078021006,26.62355005645356,0.56,Bullish,127,2,0.2,0.30000000000000004,0.0072904009720534645,0.0009061888782656182
2023-11-07,215.5949249267578,0.3356278519632827,26.62355005645356,0.19,Bullish,127,3,0.2,0.35000000000000003,0.008505467800729041,0.0028546718879015544
2023-11-08,203.8287506103516,-5.457537704286619,26.62355005645356,2.27,Bearish,128,1,0.2,0.15000000000000002,0.0036452004860267322,-0.0198938190921748
2023-11-09,198.3062286376953,-2.7093930351431927,26.62355005645356,0.49,Bullish,129,1,0.2,0.25,0.006075334143377886,-0.016460468014235678
2023-11-10,196.9132843017578,-0.7024208697359646,26.62355005645356,1.22,Bearish,130,1,0.2,0.15000000000000002,0.0036452004860267322,-0.002560464895756858
2023-11-13,199.78811645507807,1.4599483033936878,26.62355005645356,1.48,Bearish,130,2,0.2,0.1,0.0024301336573511545,0.0035478695100697156
2023-11-14,203.1767120361328,1.6960946632762264,26.62355005645356,0.99,Neutral,131,1,0.2,0.2,0.004860267314702309,0.008243473454562462
2023-11-15,201.0724334716797,-1.035688855954564,26.62355005645356,0.47,Bullish,132,1,0.2,0.25,0.006075334143377886,-0.006292155868496744
2023-11-16,200.96376037597656,-0.0540467401855093,26.62355005645356,1.2,Neutral,133,1,0.2,0.2,0.004860267314702309,-0.00026268160478983867
2023-11-17,197.81228637695312,-1.568180249577067,26.62355005645356,6.38,Bearish,134,1,0.2,0.15000000000000002,0.0036452004860267322,-0.005716331407935846
2023-11-20,197.9014434814453,0.0450715706921789,26.62355005645356,0.66,Bullish,135,1,0.2,0.25,0.006075334143377886,0.00027382485232186455
2023-11-21,199.2782440185547,0.6957000984373574,26.62355005645356,1.3,Bearish,136,1,0.2,0.15000000000000002,0.0036452004860267322,0.0025359663369527007
2023-11-22,200.6352081298828,0.6809394161470861,26.62355005645356,0.13,Bullish,137,1,0.2,0.25,0.006075334143377886,0.004136934484490195
2023-11-24,201.2592315673828,0.3110238942190202,26.62355005645356,1.41,Bearish,138,1,0.2,0.15000000000000002,0.0036452004860267322,0.0011337444503730994
2023-11-27,199.48622131347656,-0.8809584733570963,26.62355005645356,1.26,Bearish,138,2,0.2,0.1,0.0024301336573511545,-0.00214084683683377
2023-11-28,195.9501495361328,-1.7725894821512989,26.62355005645356,1.83,Bearish,138,3,0.2,0.04999999999999999,0.0012150668286755768,-0.0021538146806212616
2023-11-29,195.5638427734375,-0.1971454288806629,26.62355005645356,0.94,Neutral,139,1,0.2,0.2,0.004860267314702309,-0.0009581794842316544
2023-11-30,199.03057861328125,1.7726875227441763,26.62355005645356,1.29,Bearish,140,1,0.2,0.15000000000000002,0.0036452004860267322,0.006461801419480596
2023-12-01,201.5761566162109,1.27898839498215,26.62355005645356,1.82,Bearish,140,2,0.2,0.1,0.0024301336573511545,0.003108112746007655
2023-12-04,197.37646484375,-2.0834268511513043,26.62355005645356,2.63,Bearish,140,3,0.2,0.04999999999999999,0.0012150668286755768,-0.0025315028568059584
2023-12-05,196.663314819336,-0.361314620250508,26.62355005645356,1.99,Bearish,140,4,0.2,0.04999999999999999,0.0012150668286755768,-0.0004390214097819051
2023-12-06,197.39627075195312,0.3726958092262977,26.62355005645356,3.59,Bearish,140,5,0.2,0.04999999999999999,0.0012150668286755768,0.0004528503149772753
2023-12-07,200.0706329345703,1.3548190005969074,26.62355005645356,3.29,Bearish,140,6,0.2,0.04999999999999999,0.0012150668286755768,0.0016461956264846988
2023-12-08,198.5947723388672,-0.7376697789454045,26.62355005645356,1.68,Bearish,140,7,0.2,0.04999999999999999,0.0012150668286755768,-0.0008963180789130065
2023-12-11,199.7734832763672,0.5935256621401486,26.62355005645356,0.46,Bullish,141,1,0.2,0.25,0.006075334143377886,0.003605866720171012
2023-12-12,199.66452026367188,-0.0545432811743906,26.62355005645356,1.21,Bearish,142,1,0.2,0.15000000000000002,0.0036452004860267322,-0.00019882119504638132
2023-12-13,204.9042358398437,2.624259717876986,26.62355005645356,1.65,Bearish,142,2,0.2,0.1,0.0024301336573511545,0.006377301866043709
2023-12-14,208.4502410888672,1.7305670790500605,26.62355005645356,1.84,Bearish,142,3,0.2,0.04999999999999999,0.0012150668286755768,0.0021027546525517133
2023-12-15,210.6194000244141,1.0406123419267832,26.62355005645356,1.82,Bearish,142,4,0.2,0.04999999999999999,0.0012150668286755768,0.0012644135381856415
2023-12-18,213.49185180664065,1.3638115871062118,26.62355005645356,1.85,Bearish,142,5,0.2,0.04999999999999999,0.0012150668286755768,0.00165712222005615
2023-12-19,216.968490600586,1.6284643954908915,26.62355005645356,0.33,Bullish,143,1,0.2,0.25,0.006075334143377886,0.009893465343201043
2023-12-20,212.907455444336,-1.8717165543294945,26.62355005645356,6.49,Bearish,144,1,0.2,0.15000000000000002,0.0036452004860267322,-0.006822782093546154
2023-12-21,216.35438537597656,1.6189803802064695,26.62355005645356,0.41,Bullish,145,1,0.2,0.25,0.006075334143377886,0.009835846781327276
2023-12-22,217.7014617919922,0.6226249649040838,26.62355005645356,3.24,Bearish,146,1,0.2,0.15000000000000002,0.0036452004860267322,0.0022695928246807434
2023-12-26,219.3159942626953,0.7416268395320946,26.62355005645356,0.0,Bullish,147,1,0.2,0.25,0.006075334143377886,0.004505630859854767
2023-12-27,221.21774291992188,0.8671272077624526,26.62355005645356,1.81,Bearish,148,1,0.2,0.15000000000000002,0.0036452004860267322,0.003160852519182695
2023-12-28,219.6329498291016,-0.7163951091364251,26.62355005645356,0.67,Bullish,149,1,0.2,0.25,0.006075334143377886,-0.00435233966668545
2023-12-29,217.76089477539065,-0.8523561948093894,26.62355005645356,0.91,Neutral,150,1,0.2,0.2,0.004860267314702309,-0.004142678954116109
