Date,Close,Daily Return
2019-01-02,27.73670196533203,0.0
2019-01-03,27.894821166992188,0.005700721082765758
2019-01-04,28.771696090698242,0.031435043747247926
2019-01-07,28.865140914916992,0.003247803811224026
2019-01-08,28.771696090698242,-0.00323728972930315
2019-01-09,29.008892059326172,0.008244073198889756
2019-01-10,29.253273010253906,0.008424346246245884
2019-01-11,28.922637939453125,-0.011302498379750059
2019-01-14,29.05201530456543,0.0044732214738898435
2019-01-15,28.922637939453125,-0.004453300872796051
2019-01-16,28.836395263671875,-0.002981839898621663
2019-01-17,28.843576431274414,0.0002490313902578922
2019-01-18,29.29638671875,0.015698825995260846
2019-01-22,28.807634353637695,-0.016683025446257438
2019-01-23,28.836395263671875,0.0009983780577438317
2019-01-24,28.829200744628906,-0.0002494943968267549
2019-01-25,28.829200744628906,0.0
2019-01-28,28.441072463989258,-0.01346302605048666
2019-01-29,28.893890380859375,0.015921267295509134
2019-01-30,29.231700897216797,0.01169141683257724
2019-01-31,29.555139541625977,0.011064653594617724
2019-02-01,29.71326446533203,0.00535016671071209
2019-02-04,29.749210357666016,0.0012097591086273063
2019-02-05,30.777023315429688,0.034549251741695874
2019-02-06,30.935150146484375,0.005137820816329963
2019-02-07,30.690771102905273,-0.007899720622719375
2019-02-08,30.539831161499023,-0.004918088923219099
2019-02-11,30.33858871459961,-0.006589507513489967
2019-02-12,30.489526748657227,0.00497511718417476
2019-02-13,30.64764976501465,0.005186142036933683
2019-02-14,30.53461456298828,-0.0036882176249416476
2019-02-15,30.840904235839844,0.01003090024993547
2019-02-19,30.906538009643555,0.0021281403846595826
2019-02-20,30.979467391967773,0.0023596749109027204
2019-02-21,30.840904235839844,-0.004472741715496831
2019-02-22,30.96487808227539,0.004019786368373746
2019-02-25,31.0013427734375,0.0011776145562472085
2019-02-26,31.008630752563477,0.00023508591802734458
2019-02-27,31.24199867248535,0.007525902120092187
2019-02-28,31.10344696044922,-0.004434790279859824
2019-03-01,31.052392959594727,-0.0016414258175118102
2019-03-04,31.09615135192871,0.0014091793953181497
2019-03-05,31.1690731048584,0.0023450410986363135
2019-03-06,31.139907836914062,-0.0009357117501126444
2019-03-07,31.088857650756836,-0.0016393814145047036
2019-03-08,30.811737060546875,-0.008913823509472563
2019-03-11,30.87006950378418,0.001893189050739874
2019-03-12,30.96487808227539,0.003071213638815795
2019-03-13,31.963987350463867,0.03226588735579017
2019-03-14,32.05149841308594,0.0027378018162305118
2019-03-15,31.993146896362305,-0.0018205550321419572
2019-03-18,32.26298522949219,0.008434254185872625
2019-03-19,32.43071746826172,0.005198906349689114
2019-03-20,32.4744758605957,0.001349288444722374
2019-03-21,32.4744758605957,0.0
