Date,Close,Daily Return
2019-01-02,32.0782356262207,0.0
2019-01-03,31.80320167541504,-0.00857384907357095
2019-01-04,32.59734344482422,0.024970497546574988
2019-01-07,32.52171325683594,-0.0023201334831562948
2019-01-08,32.45295333862305,-0.0021142772420956746
2019-01-09,32.88612365722656,0.013347639399215794
2019-01-10,32.72797775268555,-0.004808894662970187
2019-01-11,32.167625427246094,-0.017121507771541866
2019-01-14,32.34982681274414,0.0056641229521319225
2019-01-15,32.30513381958008,-0.0013815527799504457
2019-01-16,32.34982681274414,0.001383464108635657
2019-01-17,32.256996154785156,-0.0028695874786697217
2019-01-18,32.85517501831055,0.018544158937026545
2019-01-21,32.58015823364258,-0.008370577375244492
2019-01-22,32.32231903076172,-0.007913994801124424
2019-01-23,32.04385757446289,-0.008615144725036994
2019-01-24,32.32231903076172,0.008690010422488736
2019-01-25,32.624847412109375,0.009359736257158247
2019-01-28,32.09886169433594,-0.016122242998697023
2019-01-29,32.48045349121094,0.011888016481978125
2019-01-30,32.329200744628906,-0.004656731366849853
2019-01-31,32.9892578125,0.0204167456252613
2019-02-01,33.147396087646484,0.004793629370060115
2019-02-04,33.064884185791016,-0.00248924234160941
2019-02-05,33.62180709838867,0.01684333474353994
2019-02-06,33.539302825927734,-0.0024538916727320226
2019-02-07,33.03394317626953,-0.015067684986806995
2019-02-08,33.29866027832031,0.008013487843042233
2019-02-11,33.49806213378906,0.0059882846277323765
2019-02-12,33.54961395263672,0.0015389492873276733
2019-02-13,33.628692626953125,0.0023570665948062786
2019-02-14,33.68025588989258,0.0015333115536619868
2019-02-15,34.16842269897461,0.014494153805658216
2019-02-18,34.041229248046875,-0.0037225438249904874
2019-02-19,34.041229248046875,0.0
2019-02-20,34.12372589111328,0.002423433139422837
2019-02-21,34.1959342956543,0.0021160762095975283
2019-02-22,34.347190856933594,0.004423232305090785
2019-02-25,34.041229248046875,-0.00890790778672823
2019-02-26,34.17186737060547,0.0038376440993559413
2019-02-27,34.39188766479492,0.006438638304522737
2019-02-28,34.37125778198242,-0.0005998473539333693
2019-03-01,34.292179107666016,-0.0023007209924642558
2019-03-04,34.632530212402344,0.009925035783457714
2019-03-05,34.962554931640625,0.009529327404444121
2019-03-06,35.079444885253906,0.00334328980939258
2019-03-07,35.079444885253906,0.0
2019-03-08,34.60503005981445,-0.013524011767896527
2019-03-11,34.90067672729492,0.008543459345923043
2019-03-12,34.83191680908203,-0.0019701600272729047
2019-03-13,35.210086822509766,0.010856996917526285
2019-03-14,35.37510681152344,0.004686724853747659
2019-03-15,35.54698944091797,0.004858858244875863
2019-03-18,35.93889617919922,0.011025033186921052
2019-03-19,35.87625503540039,-0.001742990198877692
2019-03-20,35.054874420166016,-0.02289482596285175
2019-03-21,35.138404846191406,0.002382847675453048
2019-03-22,34.40751266479492,-0.020800380227724125
2019-03-25,34.28221130371094,-0.003641686113864062
2019-03-26,34.515403747558594,0.006802141255760175
2019-03-27,34.35878372192383,-0.004537684877750969
2019-03-28,34.313541412353516,-0.0013167610919080364
2019-03-29,34.47016143798828,0.0045643795186463
2019-04-01,34.80427932739258,0.009692959808307755
2019-04-02,34.79035568237305,-0.00040005554743871574
2019-04-03,34.80427932739258,0.000400215655932179
2019-04-04,34.71378707885742,-0.0026000322455731473
2019-04-05,35.00614547729492,0.008421967841577338
2019-04-08,35.2219352722168,0.006164340345949704
2019-04-09,34.964385986328125,-0.007312184407193167
2019-04-10,35.06183624267578,0.0027871290628629364
2019-04-11,34.859962463378906,-0.005757649938800458
2019-04-12,34.79731750488281,-0.0017970460685924339
2019-04-15,34.85300064086914,0.0016002134641130983
2019-04-16,34.49452209472656,-0.010285442847128068
2019-04-17,34.86692810058594,0.010796091183310264
2019-04-18,35.01310729980469,0.004192488618356194
2019-04-23,35.653499603271484,0.018290073428312015
2019-04-24,34.832130432128906,-0.023037546952816124
2019-04-25,34.7381477355957,-0.0026981610187849503
2019-04-26,34.34834671020508,-0.0112211229095327
2019-04-29,33.826271057128906,-0.015199440528561481
2019-04-30,34.48756408691406,0.01954968753925912
2019-05-02,34.37270736694336,-0.003330380762214591
2019-05-03,34.22653579711914,-0.004252547472149204
2019-05-06,33.40515899658203,-0.023998245262269458
2019-05-07,32.510677337646484,-0.026776752028842887
2019-05-08,32.70209884643555,0.005887958186813869
2019-05-09,32.441070556640625,-0.00798200418329953
2019-05-10,32.625526428222656,0.005685874985536632
2019-05-13,32.62205123901367,-0.00010651749073320449
2019-05-14,32.99445724487305,0.011415775272095807
2019-05-15,33.22416305541992,0.0069619514830046025
2019-05-16,33.83324432373047,0.018332478903819505
2019-05-17,34.22653579711914,0.011624409105597255
2019-05-20,34.26481246948242,0.0011183332309809835
2019-05-21,34.64070129394531,0.010970111825292284
2019-05-22,34.11167907714844,-0.015271694770490729
2019-05-23,32.987491607666016,-0.03295608717881959
2019-05-24,33.10235595703125,0.0034820577063379154
2019-05-27,33.30768585205078,0.00620287858924784
2019-05-28,33.07798767089844,-0.006896251579069146
2019-05-29,32.60116958618164,-0.014414966516729688
2019-05-30,32.60464859008789,0.00010671408266671456
2019-05-31,32.46543884277344,-0.004269628820866234
2019-06-03,32.51416015625,0.0015007132265334455
2019-06-04,32.86915969848633,0.010918305763714775
2019-06-05,32.62900924682617,-0.00730625467347179
2019-06-06,32.88308334350586,0.007786754870725998
2019-06-07,33.26941680908203,0.011748699522499795
2019-06-10,33.58612823486328,0.009519596559167676
2019-06-11,34.051719665527344,0.013862610998452762
2019-06-12,33.120540618896484,-0.027346021163610956
2019-06-13,33.141700744628906,0.0006388822566607555
2019-06-14,33.33216857910156,0.00574707483904624
2019-06-17,33.261619567871094,-0.002116544294531786
2019-06-18,33.99528503417969,0.02205741860559529
2019-06-19,34.083457946777344,0.002593680638623974
2019-06-20,34.3480110168457,0.007761919887397273
2019-06-21,34.6478271484375,0.008728777088278905
2019-06-24,34.56669616699219,-0.0023415893036446978
2019-06-25,34.527896881103516,-0.0011224470427034783
2019-06-26,34.93352508544922,0.011747839891392164
2019-06-27,34.654876708984375,-0.007976531878281845
2019-06-28,34.76069641113281,0.003053529898174645
2019-07-01,35.11341094970703,0.010146935331861062
2019-07-02,34.982906341552734,-0.0037166599491350594
2019-07-03,34.6478271484375,-0.009578369213915972
2019-07-04,34.887672424316406,0.006922375676008841
2019-07-05,34.85945129394531,-0.0008089141066178751
2019-07-08,35.06051254272461,0.005767768605532186
2019-07-09,34.92647171020508,-0.0038231281518257276
2019-07-10,35.10282516479492,0.005049277695528431
2019-07-11,35.17338562011719,0.00201010759079967
2019-07-12,35.18042755126953,0.00020020623628336232
2019-07-15,35.33562469482422,0.004411462689829948
2019-07-16,35.2474479675293,-0.0024954059269209905
2019-07-17,34.277462005615234,-0.027519324599262762
2019-07-18,33.882415771484375,-0.011524955787746038
2019-07-19,34.00233459472656,0.0035392642617624315
2019-07-22,33.998809814453125,-0.00010366289007646134
2019-07-23,34.46794509887695,0.013798579626290275
2019-07-24,34.17870330810547,-0.008391616904974919
2019-07-25,33.8048210144043,-0.010939042664398158
2019-07-26,33.882415771484375,0.0022953754746108945
2019-07-29,33.9035758972168,0.0006245164416591731
2019-07-30,33.32159423828125,-0.017165789847652158
2019-07-31,33.18050003051758,-0.004234317444559044
2019-08-01,32.838356018066406,-0.01031159904571921
2019-08-02,31.55445671081543,-0.03909755124600711
2019-08-05,31.134714126586914,-0.013302164828103202
2019-08-06,30.718505859375,-0.013367981010511398
2019-08-07,30.46102523803711,-0.008381938318113513
2019-08-08,30.975994110107422,0.016905828613649643
2019-08-09,30.67971420288086,-0.009564823203846329
2019-08-12,30.49628448486328,-0.005978860063838298
2019-08-13,31.194683074951172,0.02290110424548719
