Date,BHP_Group_Weight,BP_PLC_Weight,FMC_Corp_Weight,Stora_Enso_Weight,Total_Energies_Weight
2019-12-20,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2019-12-23,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2019-12-24,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2019-12-26,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2019-12-27,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2019-12-30,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2019-12-31,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-01-02,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-01-03,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-01-06,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-01-07,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-01-08,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-01-09,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-01-10,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-01-13,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-01-14,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-01-15,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-01-16,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-01-17,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-01-20,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-01-21,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-01-22,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-01-23,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-01-24,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-01-27,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-01-28,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-01-29,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-01-30,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-01-31,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-02-03,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-02-04,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-02-05,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-02-06,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-02-07,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-02-10,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-02-11,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-02-12,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-02-13,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-02-14,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-02-17,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-02-18,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-02-19,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-02-20,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-02-21,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-02-24,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-02-25,0.4180327868852458,0.0546448087431694,0.4180327868852458,0.0546448087431694,0.0546448087431694
2020-02-26,0.4105545617173525,0.059630292188431744,0.4105545617173525,0.059630292188431744,0.059630292188431744
2020-02-27,0.4105545617173524,0.05963029218843173,0.4105545617173524,0.05963029218843173,0.05963029218843173
2020-02-28,0.4105545617173524,0.05963029218843173,0.4105545617173524,0.05963029218843173,0.05963029218843173
2020-03-02,0.4105545617173524,0.05963029218843173,0.4105545617173524,0.05963029218843173,0.05963029218843173
2020-03-03,0.41803278688524587,0.054644808743169404,0.41803278688524587,0.054644808743169404,0.054644808743169404
2020-03-04,0.4239401496259351,0.05070656691604323,0.4239401496259351,0.05070656691604323,0.05070656691604323
2020-03-05,0.4248406847432213,0.050106210171185814,0.4248406847432213,0.050106210171185814,0.050106210171185814
2020-03-06,0.4249760950946509,0.05001593660356605,0.4249760950946509,0.05001593660356605,0.05001593660356605
2020-03-09,0.42499641409275607,0.05000239060482928,0.42499641409275607,0.05000239060482928,0.05000239060482928
2020-03-10,0.4180322086644654,0.05464519422368968,0.4180322086644654,0.05464519422368968,0.05464519422368968
2020-03-11,0.4168936371242489,0.05540424191716737,0.4168936371242489,0.05540424191716737,0.05540424191716737
2020-03-12,0.4167044779121923,0.055530348058538466,0.4167044779121923,0.055530348058538466,0.055530348058538466
2020-03-13,0.4166729680643935,0.055551354623737635,0.4166729680643935,0.055551354623737635,0.055551354623737635
2020-03-16,0.41666771688638543,0.05555485540907637,0.41666771688638543,0.05555485540907637,0.05555485540907637
2020-03-17,0.4166668417029188,0.055555438864720794,0.4166668417029188,0.055555438864720794,0.055555438864720794
2020-03-18,0.4166666958393651,0.055555536107089895,0.4166666958393651,0.055555536107089895,0.055555536107089895
2020-03-19,0.4090909403370393,0.06060603977530719,0.4090909403370393,0.06060603977530719,0.06060603977530719
2020-03-20,0.4090909403370392,0.06060603977530717,0.4090909403370392,0.06060603977530717,0.06060603977530717
2020-03-23,0.4090909403370392,0.06060603977530717,0.4090909403370392,0.06060603977530717,0.06060603977530717
2020-03-24,0.4166666958393651,0.0555555361070899,0.4166666958393651,0.0555555361070899,0.0555555361070899
2020-03-25,0.4237288180848193,0.05084745461012042,0.4237288180848193,0.05084745461012042,0.05084745461012042
2020-03-26,0.42480883670607866,0.0501274421959475,0.42480883670607866,0.0501274421959475,0.0501274421959475
2020-03-27,0.42497131453869724,0.050019123640868496,0.42497131453869724,0.050019123640868496,0.050019123640868496
2020-03-30,0.4249956969339337,0.05000286871071086,0.4249956969339337,0.05000286871071086,0.05000286871071086
2020-03-31,0.41803209302297895,0.05464527131801404,0.41803209302297895,0.05464527131801404,0.05464527131801404
2020-04-01,0.4168936179555092,0.05540425469632714,0.4168936179555092,0.05540425469632714,0.05540425469632714
2020-04-02,0.41670447472030075,0.05553035018646617,0.41670447472030075,0.05553035018646617,0.05553035018646617
2020-04-03,0.40913140466256964,0.0605790635582869,0.40913140466256964,0.0605790635582869,0.0605790635582869
2020-04-06,0.40913140466256964,0.0605790635582869,0.40913140466256964,0.0605790635582869,0.0605790635582869
2020-04-07,0.40913140466256964,0.0605790635582869,0.40913140466256964,0.0605790635582869,0.0605790635582869
2020-04-08,0.41670447472030075,0.05553035018646617,0.41670447472030075,0.05553035018646617,0.05553035018646617
2020-04-09,0.41670447472030075,0.05553035018646617,0.41670447472030075,0.05553035018646617,0.05553035018646617
2020-04-13,0.41670447472030075,0.05553035018646617,0.41670447472030075,0.05553035018646617,0.05553035018646617
2020-04-14,0.41670447472030075,0.05553035018646617,0.41670447472030075,0.05553035018646617,0.05553035018646617
2020-04-15,0.41670447472030075,0.05553035018646617,0.41670447472030075,0.05553035018646617,0.05553035018646617
2020-04-16,0.42373467818992017,0.05084354787338655,0.42373467818992017,0.05084354787338655,0.05084354787338655
2020-04-17,0.4248097201981213,0.05012685320125242,0.4248097201981213,0.05012685320125242,0.05012685320125242
2020-04-20,0.4249714471636621,0.05001903522422526,0.4249714471636621,0.05001903522422526,0.05001903522422526
2020-04-21,0.42499571682995596,0.05000285544669599,0.42499571682995596,0.05000285544669599,0.05000285544669599
2020-04-22,0.42499935751898965,0.05000042832067354,0.42499935751898965,0.05000042832067354,0.05000042832067354
2020-04-23,0.42499990362772455,0.05000006424818359,0.42499990362772455,0.05000006424818359,0.05000006424818359
2020-04-24,0.42499998554415586,0.0500000096372294,0.42499998554415586,0.0500000096372294,0.0500000096372294
2020-04-27,0.42499999783162323,0.050000001445584454,0.42499999783162323,0.050000001445584454,0.050000001445584454
2020-04-28,0.42499999967474344,0.050000000216837676,0.42499999967474344,0.050000000216837676,0.050000000216837676
2020-04-29,0.42499999995121146,0.05000000003252565,0.42499999995121146,0.05000000003252565,0.05000000003252565
2020-04-30,0.42499999999268173,0.05000000000487886,0.42499999999268173,0.05000000000487886,0.05000000000487886
2020-05-01,0.42499999999268173,0.05000000000487886,0.42499999999268173,0.05000000000487886,0.05000000000487886
2020-05-04,0.42499999999268173,0.05000000000487886,0.42499999999268173,0.05000000000487886,0.05000000000487886
2020-05-05,0.42499999999268173,0.05000000000487886,0.42499999999268173,0.05000000000487886,0.05000000000487886
2020-05-06,0.42499999999890226,0.05000000000073183,0.42499999999890226,0.05000000000073183,0.05000000000073183
2020-05-07,0.42499999999890226,0.05000000000073183,0.42499999999890226,0.05000000000073183,0.05000000000073183
2020-05-08,0.42499999999890226,0.05000000000073183,0.42499999999890226,0.05000000000073183,0.05000000000073183
2020-05-11,0.42499999999890226,0.05000000000073183,0.42499999999890226,0.05000000000073183,0.05000000000073183
2020-05-12,0.4249999999998353,0.05000000000010977,0.4249999999998353,0.05000000000010977,0.05000000000010977
2020-05-13,0.42499999999997523,0.05000000000001647,0.42499999999997523,0.05000000000001647,0.05000000000001647
2020-05-14,0.42499999999999627,0.05000000000000248,0.42499999999999627,0.05000000000000248,0.05000000000000248
2020-05-15,0.4249999999999994,0.05000000000000037,0.4249999999999994,0.05000000000000037,0.05000000000000037
2020-05-18,0.4249999999999998,0.05000000000000006,0.4249999999999998,0.05000000000000006,0.05000000000000006
2020-05-19,0.42499999999999993,0.05000000000000002,0.42499999999999993,0.05000000000000002,0.05000000000000002
2020-05-20,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-05-21,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-05-22,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-05-25,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-05-26,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-05-27,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-05-28,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-05-29,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-06-01,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-06-02,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-06-03,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-06-04,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-06-05,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-06-08,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-06-09,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-06-10,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-06-11,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-06-12,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-06-15,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-06-16,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-06-17,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-06-18,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-06-19,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-06-22,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-06-23,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-06-24,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-06-25,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-06-26,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-06-29,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-06-30,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-07-01,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-07-02,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-07-03,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-07-06,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-07-07,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-07-08,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-07-09,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-07-10,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-07-13,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-07-14,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-07-15,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-07-16,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-07-17,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-07-20,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-07-21,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-07-22,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-07-23,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-07-24,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-07-27,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-07-28,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-07-29,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-07-30,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-07-31,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-08-03,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-08-04,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-08-05,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-08-06,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-08-07,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-08-10,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-08-11,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-08-12,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-08-13,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-08-14,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-08-17,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-08-18,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-08-19,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-08-20,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-08-21,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-08-24,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-08-25,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-08-26,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-08-27,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-08-28,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-08-31,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-09-01,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-09-02,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-09-03,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-09-04,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-09-07,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-09-08,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-09-09,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-09-10,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-09-11,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-09-14,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-09-15,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-09-16,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-09-17,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-09-18,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-09-21,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-09-22,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-09-23,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-09-24,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-09-25,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-09-28,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-09-29,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-09-30,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-10-01,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-10-02,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-10-05,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-10-06,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-10-07,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-10-08,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-10-09,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-10-12,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-10-13,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-10-14,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-10-15,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-10-16,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-10-19,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-10-20,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-10-21,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-10-22,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-10-23,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-10-26,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-10-27,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-10-28,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-10-29,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-10-30,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-11-02,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-11-03,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-11-04,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-11-05,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-11-06,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-11-09,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-11-10,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-11-11,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-11-12,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-11-13,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-11-16,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-11-17,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-11-18,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-11-19,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-11-20,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-11-23,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-11-24,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-11-25,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-11-26,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-11-27,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-11-30,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-12-01,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-12-02,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-12-03,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-12-04,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-12-07,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-12-08,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-12-09,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-12-10,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-12-11,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-12-14,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-12-15,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-12-16,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-12-17,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-12-18,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-12-21,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-12-22,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-12-23,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-12-24,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-12-28,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-12-29,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-12-30,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2020-12-31,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2021-01-04,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2021-01-05,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2021-01-06,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2021-01-07,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2021-01-08,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2021-01-11,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2021-01-12,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2021-01-13,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2021-01-14,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2021-01-15,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
2021-01-18,0.42499999999999993,0.05,0.42499999999999993,0.05,0.05
