Date,BHP_Group_Normalized_Weight,BP_PLC_Normalized_Weight,FMC_Corp_Normalized_Weight,Stora_Enso_Normalized_Weight,Total_Energies_Normalized_Weight
2019-12-19,0.48904085803318864,0.008031617417963672,0.48904085803318864,0.008031617417963672,0.005855049097695516
2019-12-20,0.4901151062390592,0.0072443340131483226,0.4901151062390592,0.0072443340131483226,0.005281119495585127
2019-12-23,0.4910859727727285,0.00653281584996082,0.4910859727727285,0.00653281584996082,0.004762422754621437
2019-12-24,0.4910859727727285,0.00653281584996082,0.4910859727727285,0.00653281584996082,0.004762422754621437
2019-12-26,0.4910859727727285,0.00653281584996082,0.4910859727727285,0.00653281584996082,0.004762422754621437
2019-12-27,0.4910859727727285,0.00653281584996082,0.4910859727727285,0.00653281584996082,0.004762422754621437
2019-12-30,0.4910859727727285,0.00653281584996082,0.4910859727727285,0.00653281584996082,0.004762422754621437
2019-12-31,0.4910859727727285,0.00653281584996082,0.4910859727727285,0.00653281584996082,0.004762422754621437
2020-01-02,0.4910859727727285,0.00653281584996082,0.4910859727727285,0.00653281584996082,0.004762422754621437
2020-01-03,0.4910859727727285,0.00653281584996082,0.4910859727727285,0.00653281584996082,0.004762422754621437
2020-01-06,0.4910859727727285,0.00653281584996082,0.4910859727727285,0.00653281584996082,0.004762422754621437
2020-01-07,0.49196304717218936,0.005890035051528519,0.49196304717218936,0.005890035051528519,0.004293835552564291
2020-01-08,0.49196304717218936,0.005890035051528519,0.49196304717218936,0.005890035051528519,0.004293835552564291
2020-01-09,0.49196304717218936,0.005890035051528519,0.49196304717218936,0.005890035051528519,0.004293835552564291
2020-01-10,0.49196304717218936,0.005890035051528519,0.49196304717218936,0.005890035051528519,0.004293835552564291
2020-01-13,0.4927550970663464,0.005309566092820496,0.4927550970663464,0.005309566092820496,0.0038706736816661413
2020-01-14,0.49347012569861526,0.0047855436433746484,0.49347012569861526,0.0047855436433746484,0.0034886613160201186
2020-01-15,0.49347012569861526,0.0047855436433746484,0.49347012569861526,0.0047855436433746484,0.0034886613160201186
2020-01-16,0.49347012569861526,0.0047855436433746484,0.49347012569861526,0.0047855436433746484,0.0034886613160201186
2020-01-17,0.49347012569861526,0.0047855436433746484,0.49347012569861526,0.0047855436433746484,0.0034886613160201186
2020-01-20,0.49364234079244246,0.004787213740113314,0.49364234079244246,0.004787213740113314,0.0031408909348883455
2020-01-21,0.493797437181854,0.004788717824153675,0.493797437181854,0.004788717824153675,0.002827689987984504
2020-01-22,0.4939371072831498,0.004790072308104409,0.4939371072831498,0.004790072308104409,0.0025456408174913164
2020-01-23,0.49453677196173823,0.004316298928761758,0.49453677196173823,0.004316298928761758,0.002293858219000078
2020-01-24,0.4950777164540683,0.003888918245324855,0.4950777164540683,0.003888918245324855,0.0020667306012136866
2020-01-27,0.49556557931346523,0.003503475440695432,0.49556557931346523,0.003503475440695432,0.0018618904916786212
2020-01-28,0.49600547870454564,0.0031559268380770807,0.49600547870454564,0.0031559268380770807,0.001677188914754522
2020-01-29,0.4964020564216423,0.0028426051236095373,0.4964020564216423,0.0028426051236095373,0.0015106769094961764
2020-01-30,0.4967595189658926,0.0025601868928466867,0.4967595189658926,0.0025601868928466867,0.0013605882825213362
2020-01-31,0.4967595189658926,0.0025601868928466867,0.4967595189658926,0.0025601868928466867,0.0013605882825213362
2020-02-03,0.4967595189658926,0.0025601868928466867,0.4967595189658926,0.0025601868928466867,0.0013605882825213362
2020-02-04,0.4967595189658926,0.0025601868928466867,0.4967595189658926,0.0025601868928466867,0.0013605882825213362
2020-02-05,0.4967595189658926,0.0025601868928466867,0.4967595189658926,0.0025601868928466867,0.0013605882825213362
2020-02-06,0.4967595189658926,0.0025601868928466867,0.4967595189658926,0.0025601868928466867,0.0013605882825213362
2020-02-07,0.4967595189658926,0.0025601868928466867,0.4967595189658926,0.0025601868928466867,0.0013605882825213362
2020-02-10,0.4970816757144036,0.0023056624946790304,0.4970816757144036,0.0023056624946790304,0.0012253235818347186
2020-02-11,0.49737197425669316,0.0020763081132894054,0.49737197425669316,0.0020763081132894054,0.0011034352600346352
2020-02-12,0.49763353300378665,0.0018696600048852792,0.49763353300378665,0.0018696600048852792,0.0009936139826562378
2020-02-13,0.49763353300378665,0.0018696600048852792,0.49763353300378665,0.0018696600048852792,0.0009936139826562378
2020-02-14,0.49763353300378665,0.0018696600048852792,0.49763353300378665,0.0018696600048852792,0.0009936139826562378
2020-02-17,0.49763353300378665,0.0018696600048852792,0.49763353300378665,0.0018696600048852792,0.0009936139826562378
2020-02-18,0.49768298348091833,0.0018698457953780492,0.49768298348091833,0.0018698457953780492,0.0008943414474073554
2020-02-19,0.4977274973139545,0.001870013038394792,0.4977274973139545,0.001870013038394792,0.0008049792953014292
2020-02-20,0.4977274973139545,0.001870013038394792,0.4977274973139545,0.001870013038394792,0.0008049792953014292
2020-02-21,0.4977274973139545,0.001870013038394792,0.4977274973139545,0.001870013038394792,0.0008049792953014292
2020-02-24,0.4977274973139545,0.001870013038394792,0.4977274973139545,0.001870013038394792,0.0008049792953014292
2020-02-25,0.4974762714999039,0.0020767435081718686,0.4974762714999039,0.0020767435081718686,0.0008939699838483567
2020-02-26,0.49719742898397024,0.0023061994043768025,0.49719742898397024,0.0023061994043768025,0.0009927432233057443
2020-02-27,0.49719742898397035,0.0023061994043768034,0.49719742898397035,0.0023061994043768034,0.0009927432233057445
2020-02-28,0.49719742898397035,0.002306199404376803,0.49719742898397035,0.002306199404376803,0.0009927432233057445
2020-03-02,0.4971974289839704,0.0023061994043768034,0.4971974289839704,0.0023061994043768034,0.0009927432233057445
2020-03-03,0.4974762714999039,0.002076743508171869,0.4974762714999039,0.002076743508171869,0.0008939699838483568
2020-03-04,0.4977274973139545,0.0018700130383947917,0.4977274973139545,0.0018700130383947917,0.000804979295301429
2020-03-05,0.49795381759155516,0.0016837770121118575,0.49795381759155516,0.0016837770121118575,0.0007248107926659278
2020-03-06,0.4981576818886176,0.0015160197214776606,0.4981576818886176,0.0015160197214776606,0.0006525967798094658
2020-03-09,0.4983413025300778,0.001364920672945168,0.4983413025300778,0.001364920672945168,0.0005875535939540291
2020-03-10,0.49834130253007786,0.001364920672945168,0.49834130253007786,0.001364920672945168,0.0005875535939540291
2020-03-11,0.49834130253007775,0.0013649206729451676,0.49834130253007775,0.0013649206729451676,0.000587553593954029
2020-03-12,0.4983413025300779,0.0013649206729451683,0.4983413025300779,0.0013649206729451683,0.0005875535939540292
2020-03-13,0.49834130253007786,0.001364920672945168,0.49834130253007786,0.001364920672945168,0.0005875535939540292
2020-03-16,0.49834130253007786,0.0013649206729451683,0.49834130253007786,0.0013649206729451683,0.0005875535939540292
2020-03-17,0.49834130253007786,0.0013649206729451683,0.49834130253007786,0.0013649206729451683,0.0005875535939540293
2020-03-18,0.49834130253007786,0.001364920672945168,0.49834130253007786,0.001364920672945168,0.0005875535939540292
2020-03-19,0.49815768188861764,0.0015160197214776608,0.49815768188861764,0.0015160197214776608,0.0006525967798094659
2020-03-20,0.49815768188861764,0.0015160197214776608,0.49815768188861764,0.0015160197214776608,0.0006525967798094659
2020-03-23,0.49815768188861764,0.0015160197214776608,0.49815768188861764,0.0015160197214776608,0.0006525967798094659
2020-03-24,0.49834130253007786,0.001364920672945168,0.49834130253007786,0.001364920672945168,0.0005875535939540292
2020-03-25,0.49850667688281475,0.0012288362591694579,0.49850667688281475,0.0012288362591694579,0.0005289737160315136
2020-03-26,0.49865560767210493,0.0011062830408603255,0.49865560767210493,0.0011062830408603255,0.0004762185740694604
2020-03-27,0.4987897214870649,0.0009959225188930084,0.4987897214870649,0.0009959225188930084,0.0004287119880840457
2020-03-30,0.4989104856151885,0.000896547281385806,0.4989104856151885,0.000896547281385806,0.0003859342068512329
2020-03-31,0.4989104856151885,0.0008965472813858059,0.4989104856151885,0.0008965472813858059,0.0003859342068512329
2020-04-01,0.4989104856151887,0.0008965472813858063,0.4989104856151887,0.0008965472813858063,0.000385934206851233
2020-04-02,0.4989104856151886,0.000896547281385806,0.4989104856151886,0.000896547281385806,0.0003859342068512329
2020-04-03,0.49878972148706496,0.0009959225188930084,0.49878972148706496,0.0009959225188930084,0.0004287119880840457
2020-04-06,0.49878972148706496,0.0009959225188930084,0.49878972148706496,0.0009959225188930084,0.0004287119880840457
2020-04-07,0.49878972148706496,0.0009959225188930084,0.49878972148706496,0.0009959225188930084,0.0004287119880840457
2020-04-08,0.49891048561518864,0.0008965472813858061,0.49891048561518864,0.0008965472813858061,0.00038593420685123297
2020-04-09,0.49891048561518864,0.0008965472813858061,0.49891048561518864,0.0008965472813858061,0.00038593420685123297
2020-04-13,0.49891048561518864,0.0008965472813858061,0.49891048561518864,0.0008965472813858061,0.00038593420685123297
2020-04-14,0.49891048561518864,0.0008965472813858061,0.49891048561518864,0.0008965472813858061,0.00038593420685123297
2020-04-15,0.49891048561518864,0.0008965472813858061,0.49891048561518864,0.0008965472813858061,0.00038593420685123297
2020-04-16,0.4990192233396138,0.0008070684157769286,0.4990192233396138,0.0008070684157769286,0.00034741648921861453
2020-04-17,0.4991171278255678,0.0007265040818486662,0.4991171278255678,0.0007265040818486662,0.0003127361851670071
2020-04-20,0.49920527471484294,0.0006539691478965226,0.49920527471484294,0.0006539691478965226,0.00028151227452109356
2020-04-21,0.49928463353939573,0.0005886657986258054,0.49928463353939573,0.0005886657986258054,0.00025340132395687234
2020-04-22,0.499356078057424,0.0005298750297281407,0.499356078057424,0.0005298750297281407,0.00022809382569573985
2020-04-23,0.4994203956076844,0.0004769489503342485,0.4994203956076844,0.0004769489503342485,0.00020531088396281256
2020-04-24,0.4994782955704802,0.00042930382057683247,0.4994782955704802,0.00042930382057683247,0.0001848012178860497
2020-04-27,0.4995304170167276,0.00038641375727290855,0.4995304170167276,0.00038641375727290855,0.00016633845199888616
2020-04-28,0.49957733561985473,0.0003478050462118571,0.49957733561985473,0.0003478050462118571,0.00014971866786673923
2020-04-29,0.4996195698990188,0.0003130510046924419,0.4996195698990188,0.0003130510046924419,0.0001347581925776524
2020-04-30,0.49965758685626355,0.0002817673427789311,0.49965758685626355,0.0002817673427789311,0.0001212916019151601
2020-05-01,0.49965758685626355,0.0002817673427789311,0.49965758685626355,0.0002817673427789311,0.0001212916019151601
2020-05-04,0.49965758685626355,0.0002817673427789311,0.49965758685626355,0.0002817673427789311,0.0001212916019151601
2020-05-05,0.49965758685626355,0.0002817673427789311,0.49965758685626355,0.0002817673427789311,0.0001212916019151601
2020-05-06,0.4996918070647748,0.0002536079762419223,0.4996918070647748,0.0002536079762419223,0.00010916991796660656
2020-05-07,0.4996918070647748,0.0002536079762419223,0.4996918070647748,0.0002536079762419223,0.00010916991796660656
2020-05-08,0.4996918070647748,0.0002536079762419223,0.4996918070647748,0.0002536079762419223,0.00010916991796660656
2020-05-11,0.4996918070647748,0.0002536079762419223,0.4996918070647748,0.0002536079762419223,0.00010916991796660656
2020-05-12,0.499722609260324,0.00022826124831855355,0.499722609260324,0.00022826124831855355,9.825898271480494e-05
2020-05-13,0.49975033448331113,0.0002054465212791985,0.49975033448331113,0.0002054465212791985,8.84379908192622e-05
2020-05-14,0.4997752898145031,0.0001849111023364599,0.4997752898145031,0.0001849111023364599,7.959816632080037e-05
2020-05-15,0.49979775174360425,0.0001664274716924211,0.49979775174360425,0.0001664274716924211,7.164156940679049e-05
2020-05-18,0.4998179692061616,0.0001497907835081367,0.4998179692061616,0.0001497907835081367,6.448002066046163e-05
2020-05-19,0.49983616632099054,0.0001348166133123518,0.49983616632099054,0.0001348166133123518,5.803413139421695e-05
2020-05-20,0.4998525448572678,0.00012133892786170836,0.4998525448572678,0.00012133892786170836,5.223242974102087e-05
2020-05-21,0.4998525448572678,0.00012133892786170836,0.4998525448572678,0.00012133892786170836,5.223242974102087e-05
2020-05-22,0.4998525448572678,0.00012133892786170836,0.4998525448572678,0.00012133892786170836,5.223242974102087e-05
2020-05-25,0.4998525448572678,0.00012133892786170836,0.4998525448572678,0.00012133892786170836,5.223242974102087e-05
2020-05-26,0.49985515572219796,0.00012133956164772121,0.49985515572219796,0.00012133956164772121,4.70094323086058e-05
2020-05-27,0.49985750552395497,0.00012134013206079366,0.49985750552395497,0.00012134013206079366,4.2308687968485534e-05
2020-05-28,0.49987175131661366,0.00010920923119715002,0.49987175131661366,0.00010920923119715002,3.807890437834253e-05
2020-05-29,0.49988457322428587,9.829082921132207e-05,0.49988457322428587,9.829082921132207e-05,3.427189300553929e-05
2020-06-01,0.49988457322428587,9.829082921132207e-05,0.49988457322428587,9.829082921132207e-05,3.427189300553929e-05
2020-06-02,0.49988457322428587,9.829082921132207e-05,0.49988457322428587,9.829082921132207e-05,3.427189300553929e-05
2020-06-03,0.49988457322428587,9.829082921132207e-05,0.49988457322428587,9.829082921132207e-05,3.427189300553929e-05
2020-06-04,0.49988457322428587,9.829082921132207e-05,0.49988457322428587,9.829082921132207e-05,3.427189300553929e-05
2020-06-05,0.49988457322428587,9.829082921132207e-05,0.49988457322428587,9.829082921132207e-05,3.427189300553929e-05
2020-06-08,0.49988457322428587,9.829082921132207e-05,0.49988457322428587,9.829082921132207e-05,3.427189300553929e-05
2020-06-09,0.49988457322428587,9.829082921132207e-05,0.49988457322428587,9.829082921132207e-05,3.427189300553929e-05
2020-06-10,0.49988457322428587,9.829082921132207e-05,0.49988457322428587,9.829082921132207e-05,3.427189300553929e-05
2020-06-11,0.49988457322428587,9.829082921132207e-05,0.49988457322428587,9.829082921132207e-05,3.427189300553929e-05
2020-06-12,0.4998961135036007,8.846378850816487e-05,0.4998961135036007,8.846378850816487e-05,3.084541578236323e-05
2020-06-15,0.49990650021056743,7.961906392646796e-05,0.49990650021056743,7.961906392646796e-05,2.7761451012103028e-05
2020-06-16,0.49991584861588334,7.165849754470747e-05,0.49991584861588334,7.165849754470747e-05,2.498577314379828e-05
2020-06-17,0.49992426247961164,6.449373323762049e-05,0.49992426247961164,6.449373323762049e-05,2.248757430151903e-05
2020-06-18,0.49992426247961164,6.449373323762049e-05,0.49992426247961164,6.449373323762049e-05,2.248757430151903e-05
2020-06-19,0.49992426247961164,6.449373323762049e-05,0.49992426247961164,6.449373323762049e-05,2.248757430151903e-05
2020-06-22,0.49992426247961164,6.449373323762049e-05,0.49992426247961164,6.449373323762049e-05,2.248757430151903e-05
2020-06-23,0.49992426247961164,6.449373323762049e-05,0.49992426247961164,6.449373323762049e-05,2.248757430151903e-05
2020-06-24,0.49992426247961164,6.449373323762049e-05,0.49992426247961164,6.449373323762049e-05,2.248757430151903e-05
2020-06-25,0.4999318351991239,5.804523915435522e-05,0.4999318351991239,5.804523915435522e-05,2.0239123443572022e-05
2020-06-26,0.49993865084284084,5.224142744421954e-05,0.49993865084284084,5.224142744421954e-05,1.82154594298478e-05
2020-06-29,0.49994478508107904,4.701786160103371e-05,0.49994478508107904,4.701786160103371e-05,1.6394114639886125e-05
2020-06-30,0.4999503060242014,4.231654274182564e-05,0.4999503060242014,4.231654274182564e-05,1.4754866113644744e-05
2020-07-01,0.4999552749772683,3.8085266989310284e-05,0.4999552749772683,3.8085266989310284e-05,1.3279511484624736e-05
2020-07-02,0.4999597471194793,3.42770468987196e-05,0.4999597471194793,3.42770468987196e-05,1.1951667243880094e-05
2020-07-03,0.49996034465544675,3.427708786555442e-05,0.49996034465544675,3.427708786555442e-05,1.0756513375318942e-05
2020-07-06,0.49996088243903863,3.427712473578949e-05,0.49996088243903863,3.427712473578949e-05,9.680872451030447e-06
2020-07-07,0.4999613664452605,3.427715791906887e-05,0.4999613664452605,3.427715791906887e-05,8.712793640671796e-06
2020-07-08,0.4999652295320732,3.0849680493725994e-05,0.4999652295320732,3.0849680493725994e-05,7.841574866186985e-06
2020-07-09,0.49996870636124696,2.77649055241048e-05,0.49996870636124696,2.77649055241048e-05,7.05746645785051e-06
2020-07-10,0.4999718355488486,2.498857136835939e-05,0.4999718355488486,2.498857136835939e-05,6.35175956599932e-06
2020-07-13,0.4999746518511804,2.248984091432862e-05,0.4999746518511804,2.248984091432862e-05,5.716615810468737e-06
2020-07-14,0.4999771865504067,2.0240959437066174e-05,0.4999771865504067,2.0240959437066174e-05,5.1449803125671915e-06
2020-07-15,0.49997946780168395,1.821694661163821e-05,0.49997946780168395,1.821694661163821e-05,4.630503408861694e-06
2020-07-16,0.49997946780168395,1.821694661163821e-05,0.49997946780168395,1.821694661163821e-05,4.630503408861694e-06
2020-07-17,0.49997946780168395,1.821694661163821e-05,0.49997946780168395,1.821694661163821e-05,4.630503408861694e-06
2020-07-20,0.49997946780168395,1.821694661163821e-05,0.49997946780168395,1.821694661163821e-05,4.630503408861694e-06
2020-07-21,0.4999815209456324,1.6395319276863758e-05,0.4999815209456324,1.6395319276863758e-05,4.167470181440373e-06
2020-07-22,0.4999833687896033,1.4755841883978264e-05,0.4999833687896033,1.4755841883978264e-05,3.7507370253110173e-06
2020-07-23,0.49998503186085536,1.3280301869079341e-05,0.49998503186085536,1.3280301869079341e-05,3.375674551090654e-06
2020-07-24,0.4999865286344416,1.1952307462931649e-05,0.4999865286344416,1.1952307462931649e-05,3.0381161909707657e-06
2020-07-27,0.4999865286344416,1.1952307462931649e-05,0.4999865286344416,1.1952307462931649e-05,3.0381161909707657e-06
2020-07-28,0.4999865286344416,1.1952307462931649e-05,0.4999865286344416,1.1952307462931649e-05,3.0381161909707657e-06
2020-07-29,0.4999865286344416,1.1952307462931649e-05,0.4999865286344416,1.1952307462931649e-05,3.0381161909707657e-06
2020-07-30,0.4999878757383313,1.0757105699219128e-05,0.4999878757383313,1.0757105699219128e-05,2.7343119388568248e-06
2020-07-31,0.4999878757383313,1.0757105699219128e-05,0.4999878757383313,1.0757105699219128e-05,2.7343119388568248e-06
2020-08-03,0.4999878757383313,1.0757105699219128e-05,0.4999878757383313,1.0757105699219128e-05,2.7343119388568248e-06
2020-08-04,0.4999878757383313,1.0757105699219128e-05,0.4999878757383313,1.0757105699219128e-05,2.7343119388568248e-06
2020-08-05,0.49998908813803855,9.681418605307714e-06,0.49998908813803855,9.681418605307714e-06,2.46088671225803e-06
2020-08-06,0.49999017930280226,8.713295760433057e-06,0.49999017930280226,8.713295760433057e-06,2.2148028745568746e-06
2020-08-07,0.4999911613551617,7.841981587135072e-06,0.4999911613551617,7.841981587135072e-06,1.9933265022723866e-06
2020-08-10,0.49999204520558366,7.057795904691834e-06,0.49999204520558366,7.057795904691834e-06,1.7939970233456538e-06
2020-08-11,0.49999284067363503,6.352026420035509e-06,0.49999284067363503,6.352026420035509e-06,1.6145998897731258e-06
2020-08-12,0.49999355659704553,5.71683196376512e-06,0.49999355659704553,5.71683196376512e-06,1.4531419814993535e-06
2020-08-13,0.49999355659704553,5.71683196376512e-06,0.49999355659704553,5.71683196376512e-06,1.4531419814993535e-06
2020-08-14,0.49999355659704553,5.71683196376512e-06,0.49999355659704553,5.71683196376512e-06,1.4531419814993535e-06
2020-08-17,0.49999355659704553,5.71683196376512e-06,0.49999355659704553,5.71683196376512e-06,1.4531419814993535e-06
2020-08-18,0.4999942009298678,5.145155397850506e-06,0.4999942009298678,5.145155397850506e-06,1.3078294687238707e-06
2020-08-19,0.4999947808308277,4.6306452287527424e-06,0.4999947808308277,4.6306452287527424e-06,1.1770478870081327e-06
2020-08-20,0.4999953027428418,4.167585056143759e-06,0.4999953027428418,4.167585056143759e-06,1.059344204086642e-06
2020-08-21,0.4999953027428418,4.167585056143759e-06,0.4999953027428418,4.167585056143759e-06,1.059344204086642e-06
2020-08-24,0.4999953027428418,4.167585056143759e-06,0.4999953027428418,4.167585056143759e-06,1.059344204086642e-06
2020-08-25,0.4999953027428418,4.167585056143759e-06,0.4999953027428418,4.167585056143759e-06,1.059344204086642e-06
2020-08-26,0.4999957724645861,3.7508300742520658e-06,0.4999957724645861,3.7508300742520658e-06,9.534106793610055e-07
2020-08-27,0.49999619521491045,3.375749921047327e-06,0.49999619521491045,3.375749921047327e-06,8.580703369294522e-07
2020-08-28,0.49999657569081374,3.038177240864888e-06,0.49999657569081374,3.038177240864888e-06,7.722638908961346e-07
2020-08-31,0.4999969181196216,2.734361389438164e-06,0.4999969181196216,2.734361389438164e-06,6.950379778115075e-07
2020-09-01,0.4999972263059499,2.4609267673507316e-06,0.4999972263059499,2.4609267673507316e-06,6.255345655948975e-07
2020-09-02,0.49999750367397006,2.2148353192707675e-06,0.49999750367397006,2.2148353192707675e-06,5.629814213430515e-07
2020-09-03,0.4999977533054514,1.9933527825553786e-06,0.4999977533054514,1.9933527825553786e-06,5.066835321782044e-07
2020-09-04,0.49999797797399764,1.7940183104220723e-06,0.49999797797399764,1.7940183104220723e-06,4.560153838658394e-07
2020-09-07,0.4999980007746757,1.794018392232071e-06,0.4999980007746757,1.794018392232071e-06,4.1041386419475905e-07
2020-09-08,0.4999980007746757,1.794018392232071e-06,0.4999980007746757,1.794018392232071e-06,4.1041386419475905e-07
2020-09-09,0.4999980007746757,1.794018392232071e-06,0.4999980007746757,1.794018392232071e-06,4.1041386419475905e-07
2020-09-10,0.4999980007746757,1.794018392232071e-06,0.4999980007746757,1.794018392232071e-06,4.1041386419475905e-07
2020-09-11,0.49999820069648865,1.614617198605582e-06,0.49999820069648865,1.614617198605582e-06,3.693726254671045e-07
2020-09-14,0.4999983806262571,1.4531560016787634e-06,0.4999983806262571,1.4531560016787634e-06,3.324354825508603e-07
2020-09-15,0.4999985425631593,1.3078408250875052e-06,0.4999985425631593,1.3078408250875052e-06,2.9919203119651813e-07
2020-09-16,0.4999986883064611,1.177057085676027e-06,0.4999986883064611,1.177057085676027e-06,2.692729065665172e-07
2020-09-17,0.49999881947550523,1.0593516550173685e-06,0.49999881947550523,1.0593516550173685e-06,2.423456794865179e-07
2020-09-18,0.49999893752770386,9.534167146219887e-07,0.49999893752770386,9.534167146219887e-07,2.181111630349802e-07
2020-09-21,0.4999990437747302,8.580752254960207e-07,0.4999990437747302,8.580752254960207e-07,1.9630008844416333e-07
2020-09-22,0.4999991393970927,7.722678506388255e-07,0.4999991393970927,7.722678506388255e-07,1.766701133870324e-07
2020-09-23,0.4999992254572501,6.95041185205836e-07,0.4999992254572501,6.95041185205836e-07,1.5900312941604025e-07
